,,,,,,,,,,,,,,,,,0,0,0,1,2,3,3,6,6,8,8,8,8,8,8,8,
,,,,,,,,,,,,,,,,,RECEIVER,RECEIVER,RECEIVER,TEMPERATURE SENSOR,RPM SENSOR,ALTITUDE SENSOR,ALTITUDE SENSOR,VOLTAGE SENSOR,VOLTAGE SENSOR,GPS,GPS,GPS,GPS,GPS,GPS,GPS,
TIME,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,BATTERY,EXTERNAL BATTERY,STATUS,TEMPERATURE,ROTATION,ALTITUDE,VARIOMETER,BATTERY,EXT. BATT.,DISTANCE,SPEED,ALTITUDE,VARIOMETER,LATITUDE,LONGITUDE,TIME(UTC),
243510,6,-34,-55,6,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243570,6,-29,-55,5,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243630,5,-25,-55,7,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243700,5,-23,-55,28,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243750,5,-19,-55,37,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243820,5,-13,-55,45,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   74,  3,  -45,   0,N 33:26.5772,W111:35.3341,19:25:03,
243880,5,-7,-55,45,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
243930,5,-3,-55,44,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244000,5,-2,-55,47,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244060,5,-2,-55,48,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244120,5,-2,-55,49,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244180,5,-2,-55,50,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244270,5,-3,-55,51,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244330,5,-2,-55,46,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244390,5,-2,-55,47,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244460,5,-2,-55,54,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244520,5,-2,-55,46,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244590,5,-2,-55,21,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244650,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244720,5,-2,-55,0,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244780,5,-2,-55,-5,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   75,  3,  -45,   0,N 33:26.5765,W111:35.3334,19:25:04,
244850,5,-2,-55,-8,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   76,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
244910,5,-2,-55,-14,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
244960,5,-2,-55,-19,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245030,5,-2,-55,1,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245090,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245150,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245200,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245260,5,-2,-55,1,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245310,5,-2,-55,1,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245370,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245430,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245480,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245540,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245600,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245660,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245710,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245770,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245830,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   78,  3,  -49,   0,N 33:26.5758,W111:35.3329,19:25:05,
245880,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
245940,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246000,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246060,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246110,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246180,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246230,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246290,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246360,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246420,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246500,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246550,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246620,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246670,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246740,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246800,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5752,W111:35.3327,19:25:06,
246850,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
246920,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
246970,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247040,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247100,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247160,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247220,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247290,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247360,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247420,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247480,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247540,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247610,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247670,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247740,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247800,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247860,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247930,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
247990,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248060,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248110,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248170,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248220,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248280,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248340,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248390,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248450,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248500,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248560,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248620,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248700,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248750,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3326,19:25:07,
248810,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
248870,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
248920,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
248990,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249040,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249110,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249160,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249220,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249290,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249350,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249410,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249470,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249530,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249590,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249650,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249710,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249770,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5748,W111:35.3325,19:25:09,
249830,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
249890,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
249960,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250020,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250080,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250140,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250210,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250270,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250330,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250400,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250460,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250530,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250590,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250660,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250720,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250780,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5747,W111:35.3325,19:25:10,
250850,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
250910,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
250980,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251060,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251120,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251180,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251240,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251300,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251350,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251410,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251460,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251520,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
251570,5,-2,-55,2,-100,100,0,0,0,0,0,0,-136,-136,0,0,  5.0,  0.0,3,---,     0,---,---,---,---,   79,  0,  -49,   0,N 33:26.5746,W111:35.3326,19:25:11,
